time,mag,latitude,longitude,depth,,
2020-05-05T18:17:46.070Z,0.61,38.8129997,-122.8291702,2.01,,
2020-05-05T18:16:20.489Z,1.3,62.6594,-151.2203,4.8,,
2020-05-05T18:13:14.090Z,1.6,61.6386,-149.8302,22.5,,
2020-05-05T18:11:11.040Z,1.42,19.8108333,-155.6726667,-0.12,,
2020-05-05T18:09:34.750Z,0.4,39.1435,-119.7099,9.1,,
2020-05-05T17:58:49.900Z,0.4,35.9101667,-117.6945,3.9,,
2020-05-05T17:53:24.599Z,3.2,59.8914,-143.3978,20.2,,
2020-05-05T17:50:22.683Z,1.8,62.1138,-152.0791,110.5,,
2020-05-05T17:47:52.007Z,2.2,62.1458,-152.0848,104.1,,
2020-05-05T17:42:50.930Z,0.55,38.8256683,-122.8036652,2.98,,
2020-05-05T17:39:17.840Z,2.54,17.7881,-66.8671,4,,
2020-05-05T17:33:29.120Z,1.86,19.1429996,-155.4593353,8.11,,
2020-05-05T17:32:24.360Z,-1.01,58.1768333,-155.3485,1.81,,
2020-05-05T17:29:37.444Z,1,60.2546,-141.0012,13.8,,
2020-05-05T17:28:14.000Z,0.65,33.592,-116.811,4.88,,
2020-05-05T17:24:58.459Z,1.2,66.335,-157.1714,2.6,,
2020-05-05T17:22:14.830Z,0.42,33.5018333,-116.5068333,9.19,,
2020-05-05T17:20:32.505Z,4.9,34.2341,25.5839,10,,
2020-05-05T17:19:47.076Z,4.6,-34.0857,-71.2998,59,,
2020-05-05T17:16:29.000Z,2.18,35.228,-84.282,7.43,,
2020-05-05T17:00:19.753Z,1.1,38.0355,-118.7347,8.3,,
2020-05-05T16:57:29.270Z,-1.04,52.0391667,-176.125,-1.78,,
2020-05-05T16:57:08.687Z,5,35.5483,140.0693,69.38,,
2020-05-05T16:56:36.270Z,0.7,33.504,-116.5163333,10.1,,
2020-05-05T16:53:11.423Z,-0.3,36.8852,-116.1799,1.6,,
2020-05-05T16:49:01.410Z,2.62,17.9308,-66.8488,15,,
2020-05-05T16:48:07.970Z,2.23,19.2356663,-155.4055023,31.09,,
2020-05-05T16:46:56.345Z,0.7,38.0471,-118.7215,8.7,,
2020-05-05T16:45:49.470Z,1.81,19.2221661,-155.3943329,30.01,,
2020-05-05T16:44:49.780Z,1.17,33.503,-116.5073333,9.92,,
2020-05-05T16:44:34.530Z,1.7,18.8573333,-155.2306667,9.76,,
2020-05-05T16:42:40.200Z,0.15,33.3116667,-116.7298333,7.65,,
2020-05-05T16:42:30.850Z,0.69,33.5033333,-116.5053333,10.72,,
2020-05-05T16:42:27.260Z,-0.77,52.0521667,-176.1391667,1.34,,
2020-05-05T16:39:25.856Z,1.6,63.3309,-145.0839,0,,
2020-05-05T16:36:42.560Z,-0.64,52.0915,-176.1548333,-0.14,,
2020-05-05T16:35:41.730Z,-0.62,58.298,-154.9765,3.19,,
2020-05-05T16:24:53.250Z,1.3,66.2682,-156.7092,0,,
2020-05-05T16:22:00.248Z,0.9,38.0432,-118.7305,11,,
2020-05-05T16:18:04.340Z,0.6,33.5041667,-116.5016667,10.39,,
2020-05-05T16:17:41.794Z,4.6,3.7705,-82.3991,10,,
2020-05-05T16:15:59.127Z,1.2,63.5892,-147.2885,0,,
2020-05-05T16:15:44.400Z,2.55,17.9313,-66.9291,6,,
2020-05-05T16:14:49.223Z,1.3,62.1755,-150.0531,14.9,,
2020-05-05T16:12:29.680Z,1.69,18.8771667,-155.158,11.48,,
2020-05-05T16:11:50.439Z,0.7,38.0045,-118.7168,6.6,,
2020-05-05T16:07:52.080Z,1.02,38.8075,-122.8258333,2.04,,
2020-05-05T16:07:29.408Z,4.7,3.4463,-82.7233,10,,
2020-05-05T16:07:21.423Z,1.3,63.4552,-147.3557,6.3,,
2020-05-05T16:01:58.110Z,1.89,44.3806667,-115.1971667,2.26,,
2020-05-05T15:56:22.320Z,-0.58,52.05,-176.132,1.71,,
2020-05-05T15:51:40.730Z,-0.8,52.0483333,-176.1285,0.46,,
2020-05-05T15:50:04.910Z,1.44,39.4128333,-110.3056667,-1.27,,
2020-05-05T15:46:12.960Z,0.91,51.8605,-177.8185,7.2,,
2020-05-05T15:44:33.380Z,1,33.293,-116.817,12.47,,
2020-05-05T15:43:35.950Z,0.67,33.5023333,-116.5005,9.6,,
2020-05-05T15:42:49.500Z,0.68,35.9005,-117.6813333,8.76,,
2020-05-05T15:38:53.670Z,0.24,35.6625,-117.531,10.1,,
2020-05-05T15:37:36.340Z,0.58,33.4958333,-116.7866667,6.14,,
2020-05-05T15:32:38.944Z,1,61.6687,-150.7772,60.8,,
2020-05-05T15:29:58.260Z,0.44,33.4941667,-116.5063333,7.78,,
2020-05-05T15:25:59.909Z,1.4,61.0729,-147.166,10.7,,
2020-05-05T15:25:29.471Z,1.1,66.2913,-157.3915,9.1,,
2020-05-05T15:22:27.390Z,0.65,33.4988333,-116.7841667,3.62,,
2020-05-05T15:12:25.900Z,2.98,36.4585,-117.976,6.44,,
2020-05-05T15:09:57.455Z,1.4,62.3468,-149.0873,1.1,,
2020-05-05T15:06:39.753Z,1,38.0375,-118.7478,8.2,,
2020-05-05T15:04:15.500Z,0.27,37.603,-119.0151667,1.04,,
2020-05-05T15:00:01.000Z,2.48,19.3471667,-155.2706667,30.12,,
2020-05-05T14:57:32.160Z,2.6,17.9681,-66.843,11,,
2020-05-05T14:49:00.320Z,0.37,35.8648333,-117.6931667,6.94,,
2020-05-05T14:48:43.130Z,-0.12,35.865,-117.6876667,8.78,,
2020-05-05T14:46:35.120Z,0.48,37.5775,-118.9816667,0.99,,
2020-05-05T14:45:49.170Z,0.55,38.8183327,-122.8079987,3.02,,
2020-05-05T14:45:09.720Z,0.34,35.8646667,-117.6878333,9.18,,
2020-05-05T14:43:20.770Z,0.54,44.7416667,-110.8053333,4.66,,
2020-05-05T14:40:56.913Z,0.3,39.106,-119.7353,0,,
2020-05-05T14:39:27.890Z,0.67,35.864,-117.6918333,8.05,,
2020-05-05T14:37:29.620Z,0.56,38.7869987,-122.7711639,1.22,,
2020-05-05T14:34:18.309Z,1,38.0269,-118.7539,9.4,,
2020-05-05T14:32:39.250Z,2.56,17.9795,-66.7268,10,,
2020-05-05T14:32:11.800Z,1.52,38.786,-122.7508333,0.75,,
2020-05-05T14:24:52.470Z,0.41,37.5891667,-119.0175,1.48,,
2020-05-05T14:22:58.930Z,0.69,38.824501,-122.8273315,2.24,,
2020-05-05T14:20:21.024Z,0.4,38.0409,-118.6993,9.6,,
2020-05-05T14:18:43.600Z,2.82,17.9491,-66.9631,8,,
2020-05-05T14:15:39.650Z,0.55,38.8183327,-122.800499,3.66,,
2020-05-05T14:07:54.360Z,0.4,35.8655,-117.6796667,5.41,,
2020-05-05T14:04:45.400Z,0.7,33.3603333,-116.399,9.61,,
2020-05-05T14:04:16.210Z,0.43,33.4926667,-116.7881667,6.35,,
2020-05-05T13:54:17.190Z,0.71,33.3353333,-116.2226667,10.44,,
2020-05-05T13:44:14.823Z,1.3,61.6683,-150.149,32.4,,
2020-05-05T13:32:26.910Z,2.55,38.048,-118.747,4.47,,
2020-05-05T13:30:39.995Z,0.5,39.1651,-119.6694,0,,
2020-05-05T13:29:08.570Z,1.41,40.7405,-112.078,8.66,,
2020-05-05T13:28:36.570Z,1.52,33.7541667,-115.9,6.76,,
2020-05-05T13:27:15.500Z,1.23,51.8543333,-177.7781667,8.04,,
2020-05-05T13:26:19.300Z,1.3,37.6497,-105.4974,5,,
2020-05-05T13:19:55.880Z,0.62,38.788166,-122.768837,1.51,,
2020-05-05T13:19:36.670Z,0.4,33.5003333,-116.5046667,10.48,,
2020-05-05T13:18:23.080Z,1.03,38.7874985,-122.7696686,1.43,,
2020-05-05T13:07:50.331Z,1.8,61.2525,-147.7786,28.7,,
2020-05-05T13:04:26.990Z,0.27,38.8316667,-122.7898333,2.02,,
2020-05-05T13:02:21.190Z,-1.12,54.1361667,-165.9196667,2.73,,
2020-05-05T13:00:41.370Z,0.57,33.4756667,-116.5681667,6.62,,
2020-05-05T12:59:54.240Z,1.03,38.8243333,-122.7858333,1.15,,
2020-05-05T12:58:48.320Z,0.83,33.3396667,-116.8271667,7.71,,
2020-05-05T12:52:14.794Z,1,64.7964,-148.8142,8.9,,
2020-05-05T12:46:15.960Z,0.5,33.502,-116.5041667,10.71,,
2020-05-05T12:43:45.377Z,1.2,61.9639,-149.4216,42.6,,
2020-05-05T12:40:21.858Z,4.6,-31.81,-67.4243,128.38,,
2020-05-05T12:39:09.875Z,2.5,44.3945,-115.1992,10,,
2020-05-05T12:26:30.940Z,1.55,18.0246,-66.8325,13,,
2020-05-05T12:25:16.032Z,4.5,-2.0775,138.8518,36.94,,
2020-05-05T12:23:20.320Z,-0.74,58.2218333,-155.1878333,3.27,,
2020-05-05T12:21:55.850Z,0.77,35.8691667,-117.6936667,10.14,,
2020-05-05T12:21:49.735Z,2.8,44.3735,-115.1861,10,,
2020-05-05T12:18:21.460Z,0.81,35.7196667,-117.5628333,9.97,,
2020-05-05T12:16:12.798Z,1.8,69.2178,-144.4325,0,,
2020-05-05T12:13:07.380Z,2.07,19.2081661,-155.4801636,33.22,,
2020-05-05T12:02:36.799Z,5.2,13.2943,-91.12,36.07,,
2020-05-05T11:52:23.765Z,2.3,59.9037,-153.5045,128.5,,
2020-05-05T11:49:57.936Z,1.4,60.0242,-141.1753,0,,
2020-05-05T11:47:44.660Z,2.56,18.0103,-66.8356,16,,
2020-05-05T11:40:34.185Z,4.5,34.1194,25.6216,10,,
2020-05-05T11:40:33.999Z,4.6,34.1006,25.6077,10,,
2020-05-05T11:33:00.961Z,1.7,69.2197,-144.5439,2,,
2020-05-05T11:28:24.420Z,0.29,37.6421667,-118.895,5.3,,
2020-05-05T11:22:38.030Z,-0.87,58.3298333,-154.8856667,5.85,,
2020-05-05T11:18:45.870Z,2.71,17.9378,-66.7138,7,,
2020-05-05T11:17:38.005Z,0.9,63.4537,-147.5715,7,,
2020-05-05T11:16:34.620Z,2.4,44.3728333,-115.2066667,13.52,,
2020-05-05T11:15:40.030Z,0.55,38.814167,-122.8133316,2.78,,
2020-05-05T11:12:47.580Z,0.53,33.4866667,-116.8051667,6.81,,
2020-05-05T11:12:45.910Z,-0.32,33.5965,-116.8126667,3.13,,
2020-05-05T11:11:24.080Z,2.76,17.9646,-66.7448,9,,
2020-05-05T11:06:55.960Z,0.71,40.4631667,-121.5535,2.21,,
2020-05-05T11:03:39.377Z,4.6,13.4894,-88.3321,203.22,,
2020-05-05T11:02:59.480Z,0.33,35.7736667,-117.576,6.84,,
2020-05-05T10:56:04.890Z,0.74,35.6743333,-117.4876667,12.12,,
2020-05-05T10:55:20.710Z,0.24,37.64,-118.8981667,4.97,,
2020-05-05T10:55:02.570Z,0.32,38.8086662,-122.82267,2.75,,
2020-05-05T10:51:33.290Z,1.87,39.7686653,-122.0138321,9.53,,
2020-05-05T10:50:03.310Z,0.8,39.1697,-119.6669,0,,
2020-05-05T10:43:43.630Z,2.37,33.8868333,-119.364,4.93,,
2020-05-05T10:43:04.730Z,1.73,32.7721667,-115.4341667,11.62,,
2020-05-05T10:38:11.733Z,0.6,39.1804,-119.6507,2.8,,
2020-05-05T10:34:18.820Z,0.29,38.7845001,-122.7440033,1.36,,
2020-05-05T10:30:53.160Z,1.03,34.0233333,-117.5846667,12.5,,
2020-05-05T10:27:18.620Z,1.52,35.5548333,-120.787,5.52,,
2020-05-05T10:12:29.812Z,4.7,-20.1903,168.7194,10,,
2020-05-05T10:08:23.740Z,0.75,38.6261667,-112.6003333,4.14,,
2020-05-05T10:01:29.086Z,4.4,36.4742,71.072,103.46,,
2020-05-05T09:58:33.180Z,1.77,19.1801662,-155.4555054,33.06,,
2020-05-05T09:56:22.152Z,1.5,67.2552,-146.303,0,,
2020-05-05T09:55:35.860Z,0.9,34.2905,-117.101,3.08,,
2020-05-05T09:51:17.860Z,0.83,35.6935,-117.4791667,11.27,,
2020-05-05T09:48:42.030Z,0.79,38.8151665,-122.8176651,2.48,,
2020-05-05T09:28:33.780Z,2.44,17.9,-66.8771,14,,
2020-05-05T09:25:25.348Z,1.4,60.3629,-150.9878,35.9,,
2020-05-05T09:22:28.420Z,0.91,36.1291667,-117.8825,4.29,,
2020-05-05T09:12:11.879Z,1.4,62.742,-150.2978,77.4,,
2020-05-05T09:10:14.090Z,1.34,35.9265,-117.6945,2.82,,
2020-05-05T09:10:09.535Z,2.4,44.3094,-115.1793,10,,
2020-05-05T09:00:09.098Z,1.1,66.3029,-157.4557,0,,
2020-05-05T08:54:15.920Z,3.41,19.0745,-67.5671,7,,
2020-05-05T08:52:33.920Z,0.82,34.1223333,-118.3891667,4.8,,
2020-05-05T08:40:54.170Z,1.22,32.9381667,-116.2638333,7.73,,
2020-05-05T08:35:31.390Z,1.64,38.0486667,-118.7525,2.54,,
2020-05-05T08:33:37.770Z,0.16,33.4863333,-116.4981667,10.04,,
2020-05-05T08:27:02.470Z,0.91,39.2321667,-123.3191667,6.61,,
2020-05-05T08:19:58.840Z,3.03,17.8733,-66.8575,7,,
2020-05-05T08:17:56.980Z,-0.07,47.7323333,-113.8146667,5.15,,
2020-05-05T08:06:48.560Z,1.2,47.78766667,-122.5496667,21.3,,
2020-05-05T08:05:34.870Z,-0.88,52.0668333,-176.1138333,0.17,,
2020-05-05T08:04:46.877Z,4.9,-17.8372,-175.1596,280.97,,
2020-05-05T07:59:50.890Z,2.2,19.2213326,-155.408493,31.7,,
2020-05-05T07:55:58.960Z,2.42,44.4591667,-115.1856667,8.16,,
2020-05-05T07:52:10.320Z,0.82,38.8336678,-122.802002,2.08,,
2020-05-05T07:50:30.020Z,1.44,33.4885,-116.7915,5.49,,
2020-05-05T07:42:25.520Z,2.04,19.1536674,-155.4843292,34.66,,
2020-05-05T07:41:22.046Z,4.1,15.9948,-98.427,10,,
2020-05-05T07:39:40.160Z,-1.01,58.2078333,-155.27,3,,
2020-05-05T07:30:44.120Z,1.12,35.8685,-117.6568333,10.05,,
2020-05-05T07:28:35.050Z,2.57,17.9135,-66.8636,14,,
2020-05-05T07:28:00.400Z,0.55,38.8195,-122.7791672,0.99,,
2020-05-05T07:23:25.350Z,0.65,46.73466667,-122.0926667,10.07,,
2020-05-05T07:22:35.591Z,0.5,37.5279,-117.7487,4.1,,
2020-05-05T07:22:17.450Z,2.6,44.3012,-115.1447,10.15,,
2020-05-05T07:16:57.730Z,1.07,47.68566667,-121.3985,8.89,,
2020-05-05T07:16:55.572Z,2.5,44.1051,-115.0654,10,,
2020-05-05T07:15:20.410Z,3.12,17.9065,-66.8515,12,,
2020-05-05T07:13:08.720Z,1.02,32.867,-116.2166667,10.22,,
2020-05-05T07:09:50.080Z,0.56,38.8328323,-122.80867,1.59,,
2020-05-05T07:06:50.950Z,0.81,33.4975,-116.7843333,7.59,,
2020-05-05T07:06:39.970Z,1.9,60.7306,-152.438,118.5,,
2020-05-05T07:03:17.140Z,-0.7,52.0738333,-176.047,7.69,,
2020-05-05T07:00:51.000Z,1.99,19.170166,-155.4570007,30.73,,
2020-05-05T06:58:45.020Z,1.21,32.94,-116.265,8.03,,
2020-05-05T06:58:10.410Z,-0.76,52.068,-176.1861667,4.33,,
2020-05-05T06:57:45.700Z,0.67,35.7483333,-117.5666667,9.49,,
2020-05-05T06:53:51.832Z,-0.4,39.3546,-120.1669,7.9,,
2020-05-05T06:52:57.490Z,0.94,35.7665,-117.553,11.33,,
2020-05-05T06:44:16.410Z,2.55,17.9545,-66.9138,9,,
2020-05-05T06:41:33.010Z,0.79,33.4811667,-116.5143333,13.02,,
2020-05-05T06:31:45.160Z,3.37,17.7298,-67.5111,20,,
2020-05-05T06:22:08.220Z,0.84,35.6508333,-117.5401667,11.2,,
2020-05-05T06:17:32.770Z,2.87,17.9118,-66.8578,14,,
2020-05-05T06:15:49.400Z,2.22,18.8985004,-155.2424927,3.21,,
2020-05-05T06:15:23.980Z,0.69,32.9325,-116.245,12.38,,
2020-05-05T06:11:16.370Z,2.69,17.9111,-66.8618,13,,
2020-05-05T06:09:32.610Z,-1.19,58.233,-155.1783333,4.82,,
2020-05-05T06:02:09.220Z,0.76,35.8803333,-117.6898333,5.34,,
2020-05-05T05:55:08.580Z,3.18,17.9235,-66.8575,12,,
2020-05-05T05:53:34.370Z,0.64,38.8186684,-122.76017,1.83,,
2020-05-05T05:50:52.820Z,3.16,17.9061,-66.8558,13,,
2020-05-05T05:42:20.360Z,0.58,35.7621667,-117.5768333,6.57,,
2020-05-05T05:41:35.750Z,-0.07,35.9866667,-120.551,3.48,,
2020-05-05T05:39:50.250Z,1.17,39.3946667,-110.3063333,-1.57,,
2020-05-05T05:39:05.290Z,1.53,39.4051667,-110.2893333,-3.1,,
2020-05-05T05:29:13.000Z,0.3,37.6318333,-119.031,1.42,,
2020-05-05T05:29:09.380Z,-0.45,37.6291667,-119.0368333,0.37,,
2020-05-05T05:28:47.220Z,0.56,38.8378334,-122.8078308,2.09,,
2020-05-05T05:28:17.230Z,0.72,34.1833333,-116.7325,0.57,,
2020-05-05T05:21:43.660Z,0.8,33.8275,-116.9928333,12.19,,
2020-05-05T05:00:49.690Z,1.5,35.6228333,-117.4151667,0.81,,
2020-05-05T05:00:22.760Z,0.43,35.8581667,-117.6861667,9.78,,
2020-05-05T04:59:54.210Z,0.59,36.0046667,-117.3678333,2.1,,
2020-05-05T04:59:52.470Z,0.38,36.0886667,-117.921,4.31,,
2020-05-05T04:52:48.119Z,1.5,65.7159,-155.1174,0,,
2020-05-05T04:50:23.620Z,1.05,35.7903333,-117.6191667,10.46,,
2020-05-05T04:42:38.410Z,1.29,38.8721667,-123.2366667,6.27,,
2020-05-05T04:42:00.730Z,0.41,37.5921667,-119.0173333,0.89,,
2020-05-05T04:41:32.170Z,0.69,36.1341667,-117.8743333,3.12,,
2020-05-05T04:39:17.770Z,-0.46,52.041,-176.0561667,8.32,,
2020-05-05T04:30:40.550Z,2.06,19.2046661,-155.4434967,34.83,,
2020-05-05T04:28:54.600Z,0.95,35.629,-117.4198333,11.12,,
2020-05-05T04:28:04.090Z,1.87,19.1876659,-155.4483337,34.93,,
2020-05-05T04:25:55.550Z,1.44,37.59,-119.0195,0.91,,
2020-05-05T04:20:29.940Z,-0.46,58.2091667,-155.36,-1.84,,
2020-05-05T04:16:31.890Z,0.22,37.6013333,-119.0235,0.67,,
2020-05-05T04:15:03.820Z,2.6,17.9876,-66.708,10,,
2020-05-05T04:04:28.588Z,1.3,63.8322,-148.6507,94.5,,
2020-05-05T04:03:28.070Z,1.29,36.44266667,-98.78733333,8.33,,
2020-05-05T03:52:47.180Z,1.66,39.7721667,-121.9928333,13.16,,
2020-05-05T03:51:43.760Z,2.16,17.991,-66.8423,12,,
2020-05-05T03:43:56.670Z,0.76,35.8718333,-117.6856667,6.29,,
2020-05-05T03:41:01.270Z,2.84,17.9491,-66.7258,6,,
2020-05-05T03:39:11.200Z,2.17,19.2029991,-155.4411621,36.35,,
2020-05-05T03:35:39.510Z,-0.27,38.8558333,-122.8151667,-0.21,,
2020-05-05T03:29:54.950Z,1.42,33.1898333,-115.6178333,4.64,,
2020-05-05T03:25:02.870Z,1.65,34.3451667,-116.466,8.81,,
2020-05-05T03:21:54.030Z,0.22,45.3115,-121.6823333,5.99,,
2020-05-05T03:15:53.560Z,-0.76,53.7291667,-166.7563333,11.18,,
2020-05-05T03:12:47.230Z,2.43,18.0231,-66.8255,16,,
2020-05-05T02:52:35.150Z,1.85,35.2916667,-82.5135,10.2,,
2020-05-05T02:43:29.620Z,0.46,33.5126667,-116.4998333,13.47,,
2020-05-05T02:42:08.880Z,1.83,19.211834,-155.4286652,31.94,,
2020-05-05T02:41:03.310Z,1.99,44.3075,-114.84,6.68,,
2020-05-05T02:39:09.500Z,2.04,17.9461,-66.8406,12,,
2020-05-05T02:33:50.777Z,1.4,60.6617,-151.4228,70.8,,
2020-05-05T02:22:31.210Z,1.04,36.0531667,-117.8585,3.82,,
2020-05-05T02:21:35.343Z,1.5,60.5352,-150.8791,39.4,,
2020-05-05T02:14:59.765Z,1.4,65.8223,-149.3298,0,,
2020-05-05T02:12:32.270Z,0.64,33.4831667,-116.5241667,10.7,,
2020-05-05T02:11:33.857Z,1.3,64.9075,-150.3567,0.1,,
2020-05-05T02:11:18.290Z,2.13,35.2915,-82.5131667,10.51,,
2020-05-05T02:07:35.250Z,-0.42,58.1766667,-155.3338333,-2.18,,
2020-05-05T02:04:56.469Z,1.86,36.18933333,-98.4275,7,,
2020-05-05T02:04:30.730Z,-1.06,58.182,-155.3416667,0.68,,
2020-05-05T02:01:54.730Z,0.28,37.5808333,-118.9805,-0.12,,
2020-05-05T02:01:45.430Z,0.1,37.5983333,-118.9798333,1.77,,
2020-05-05T02:00:58.560Z,1.15,46.8946667,-112.5281667,11.96,,
2020-05-05T02:00:27.980Z,0.53,35.7046667,-117.5071667,6,,
2020-05-05T01:59:16.330Z,2.22,19.2163334,-155.4343262,32.95,,
2020-05-05T01:55:43.860Z,3.1,17.9896,-66.7296,10,,
2020-05-05T01:47:05.420Z,0.37,33.49,-116.8055,6.2,,
2020-05-05T01:44:43.130Z,0.71,40.7635,-112.0855,9.32,,
2020-05-05T01:35:01.910Z,1.02,35.6835,-117.4103333,8.25,,
2020-05-05T01:35:00.790Z,1.15,35.6841667,-117.4048333,8.24,,
2020-05-05T01:34:24.970Z,0.84,40.7335,-112.067,8.28,,
2020-05-05T01:32:11.886Z,1.3,62.522,-151.0981,82.9,,
2020-05-05T01:14:53.820Z,1.64,17.9293,-66.8415,11,,
2020-05-05T01:05:27.115Z,1.3,64.9091,-150.349,5.5,,
2020-05-05T01:04:50.024Z,1.4,60.464,-142.9595,18.2,,
2020-05-05T00:47:05.840Z,1.07,36.1451667,-117.9368333,2.61,,
2020-05-05T00:46:34.160Z,3.56,19.0145,-67.5373,10,,
2020-05-05T00:46:32.050Z,2.89,19.3405,-155.1323333,5.39,,
2020-05-05T00:43:50.370Z,1.86,41.1298333,-110.0938333,5.96,,
2020-05-05T00:43:40.640Z,2.18,19.2036667,-155.4511719,35.61,,
2020-05-05T00:43:28.710Z,1.78,44.362,-115.2043333,10.78,,
2020-05-05T00:43:22.983Z,0.2,36.1144,-115.3894,9.7,,
2020-05-05T00:38:50.361Z,1,38.6337,-118.4879,14.7,,
2020-05-05T00:33:25.277Z,1.2,64.8879,-150.5776,0,,
2020-05-05T00:27:58.700Z,0.9,35.8245,-117.6641667,4.81,,
2020-05-05T00:26:57.618Z,1.5,59.948,-152.6119,73.1,,
2020-05-05T00:26:05.120Z,0.56,33.5211667,-117.1516667,14.98,,
2020-05-05T00:25:02.015Z,0.3,40.2443,-119.5105,9.4,,
2020-05-05T00:24:29.920Z,0.69,34.183,-116.7323333,1.55,,
2020-05-05T00:23:47.300Z,0.63,37.6665,-118.8553333,0.54,,
2020-05-05T00:10:59.180Z,0.81,41.9958333,-112.4545,5.75,,
2020-05-05T00:10:03.180Z,0.56,38.8134995,-122.8270035,1.67,,
2020-05-05T00:08:45.640Z,-0.34,58.1761667,-155.3333333,0.19,,
2020-05-05T00:08:26.080Z,0.72,37.6015,-118.9643333,6.39,,
2020-05-05T00:08:15.720Z,1.27,36.1235,-117.8713333,3.39,,
2020-05-05T00:07:11.210Z,0.36,37.6411667,-118.9141667,5.32,,
2020-05-04T23:56:28.220Z,0.53,37.6066667,-118.8566667,0.71,,
2020-05-04T23:51:02.213Z,0.7,66.2981,-157.3393,6.1,,
2020-05-04T23:50:42.730Z,0.19,38.8125,-122.8278333,1.69,,
2020-05-04T23:29:32.700Z,1.65,36.5781667,-121.1253333,7.55,,
2020-05-04T23:29:32.585Z,0.4,64.9577,-148.0069,12.6,,
2020-05-04T23:23:36.040Z,0.9,39.1767,-119.6644,2.1,,
2020-05-04T23:20:50.304Z,0.5,38.0292,-118.7215,12.4,,
2020-05-04T23:20:33.827Z,1.2,64.9528,-147.3454,0,,
2020-05-04T23:19:03.460Z,0.55,35.8875,-117.6815,4.97,,
2020-05-04T23:17:19.419Z,2,69.4603,-144.1637,5.4,,
2020-05-04T23:14:06.360Z,1.2,63.5278,-147.6732,9.5,,
2020-05-04T23:07:13.158Z,2.2,59.0857,-152.8952,67.9,,
2020-05-04T23:04:09.350Z,1.07,35.8641667,-117.6898333,7.32,,
2020-05-04T23:03:32.771Z,2.3,54.2133,-164.3478,115.3,,
2020-05-04T23:03:13.059Z,1,66.2952,-156.7937,4.4,,
2020-05-04T22:56:34.799Z,1.2,63.2231,-151.0718,9.4,,
2020-05-04T22:55:22.955Z,1.3,69.1133,-144.6063,13.4,,
2020-05-04T22:54:34.270Z,3.2,51.3555,179.2551,33.51,,
2020-05-04T22:52:19.850Z,0.4,35.885,-117.6813333,4.9,,
2020-05-04T22:51:54.460Z,1.17,37.553,-119.0053333,2.98,,
2020-05-04T22:48:11.380Z,0.81,33.7253333,-116.839,13.34,,
2020-05-04T22:47:58.073Z,1.2,63.4388,-147.5447,6.9,,
2020-05-04T22:47:53.020Z,0.74,35.8575,-117.6836667,9.42,,
2020-05-04T22:45:07.290Z,1.68,39.0763333,-122.9273333,6.87,,
2020-05-04T22:37:50.191Z,2.4,44.3742,-115.2039,10,,
2020-05-04T22:32:24.644Z,4.9,11.0015,-61.0693,95.42,,
2020-05-04T22:30:52.830Z,2.03,19.2035007,-155.4381714,34.44,,
2020-05-04T22:29:50.920Z,1.22,33.1895,-115.6215,4.84,,
2020-05-04T22:29:30.013Z,1,61.8845,-149.3228,11.3,,
2020-05-04T22:28:09.003Z,4.5,23.9017,126.3997,10,,
2020-05-04T22:22:47.237Z,1.6,54.5013,-162.5429,20.6,,
2020-05-04T22:22:11.310Z,1.13,17.958,-66.6721,8,,
2020-05-04T22:21:58.820Z,1.31,37.3453333,-118.7473333,11.88,,
2020-05-04T22:18:06.625Z,3,63.0767,-150.5035,104.4,,
2020-05-04T22:15:56.997Z,4.4,24.1043,126.2514,10,,
2020-05-04T22:10:41.440Z,1.08,35.6825,-117.5448333,10.45,,
2020-05-04T22:08:00.432Z,0.7,38.0168,-118.6603,10.4,,
2020-05-04T22:06:29.770Z,0.74,41.5293333,-112.6593333,1.83,,
2020-05-04T22:05:45.640Z,-0.34,52.0766667,-176.042,8.23,,
2020-05-04T22:00:58.860Z,0.89,33.4833333,-116.5236667,11.01,,
2020-05-04T21:59:47.740Z,1.18,38.818,-122.802,3.13,,
2020-05-04T21:55:54.242Z,0.7,67.0095,-154.6828,4.7,,
2020-05-04T21:45:38.820Z,0.39,33.3035,-116.8606667,14.84,,
2020-05-04T21:44:08.866Z,1.6,59.8611,-152.691,89.7,,
2020-05-04T21:40:32.230Z,2.19,39.4095,-110.297,-1.82,,
2020-05-04T21:39:09.350Z,1.5,40.7371667,-112.0635,8.21,,
2020-05-04T21:37:26.410Z,2.54,17.9405,-66.7371,8,,
2020-05-04T21:30:12.015Z,1.2,68.1019,-136.3844,3.3,,
2020-05-04T21:28:28.023Z,1.3,51.5863,-176.9496,13.1,,
2020-05-04T21:23:11.250Z,1.01,33.3421667,-116.3258333,11.89,,
2020-05-04T21:16:49.960Z,2.39,19.2071667,-155.437,36.27,,
2020-05-04T21:14:18.680Z,2.03,19.2064991,-155.4434967,36.23,,
2020-05-04T21:12:29.735Z,0.3,38.0208,-118.6569,0,,
2020-05-04T21:10:48.890Z,0.95,46.203,-122.1758333,4.25,,
2020-05-04T21:09:30.914Z,1,66.4602,-150.7219,2.5,,
2020-05-04T21:09:17.530Z,2.21,19.2203333,-155.4431667,35.57,,
2020-05-04T21:07:19.470Z,2.5,19.2296667,-155.424,32.39,,
2020-05-04T21:06:59.120Z,0.79,35.6698333,-117.4851667,4.64,,
2020-05-04T21:06:47.830Z,2.7,17.9931,-66.7453,11,,
